"CAMIS";"DBA";"BORO";"BUILDING";"STREET";"ZIPCODE";"PHONE";"CUISINE DESCRIPTION";"INSPECTION DATE";"ACTION";"VIOLATION CODE";"VIOLATION DESCRIPTION";"CRITICAL FLAG";"SCORE";"GRADE";"GRADE DATE";"RECORD DATE";"INSPECTION TYPE";"Latitude";"Longitude";"Community Board";"Council District";"Census Tract";"BIN";"BBL";"NTA";"Location"
"50171141";"SHREE KRUSHNA GLOBAL NEWS INC";"Manhattan";"22";"8 AVENUE";"10014";"9736528488";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.73762289104";"-74.00472353074";"102";"03";"007700";"1011446";"1006250051";"MN23";"POINT (-74.004723530742 40.73762289104)"
"50146950";"DREAM FISHING TACKLE";"Brooklyn";"59";"NORMAN AVENUE";"11222";"7183899670";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.72491620524";"-73.95331851112";"301";"33";"056100";"3065558";"3026180040";"BK76";"POINT (-73.953318511121 40.724916205243)"
"50153441";"BAKER FALLS";"Manhattan";"101";"AVENUE A BAKER FALLS";"10009";"9176870296";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.72573151911";"-73.98377907544";"103";"02";"003200";"1083477";"1004340033";"MN22";"POINT (-73.983779075444 40.725731519113)"
"50173759";"FORMOSA";"Brooklyn";"43";"UNDERHILL AVENUE";"11238";"3473658992";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.67969202852";"-73.96501722493";"308";"35";"020300";"3027677";"3011310001";"BK64";"POINT (-73.965017224926 40.679692028517)"
"50179018";"MADRESS LLC";"Brooklyn";"348";"NOSTRAND AVENUE";"11216";"7184128112";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.68782518245";"-73.95107292501";"303";"36";"024300";"3000000";"3017970062";"BK75";"POINT (-73.951072925008 40.687825182452)"
"50121003";"RUBY KING";"Queens";"36-13";"COLLEGE POINT BOULEVARD";"11354";"3477329361";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.76132926631";"-73.83525619063";"407";"20";"086900";"4584177";"4049680006";"QN22";"POINT (-73.83525619063 40.761329266314)"
"50167801";"SAIBAIWEI, INC.";"Queens";"40-33";"MAIN STREET";"11354";"7187990472";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.75865321378";"-73.82967870076";"407";"20";"085300";"4113543";"4050190001";"QN22";"POINT (-73.829678700764 40.758653213776)"
"50155685";"CULINARY HUMAN SERVICES";"Manhattan";"3775";"10 AVENUE";"10034";"9175185224";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.86135114942";"-73.9211840876";"112";"10";"029900";"1064490";"1021990001";"MN01";"POINT (-73.921184087598 40.861351149422)"
"50113653";"EYVAL RESTAURANT";"Brooklyn";"25";"BOGART STREET";"11206";"7143481245";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.70422704824";"-73.93300936041";"301";"34";"048500";"3071585";"3031180016";"BK78";"POINT (-73.933009360408 40.704227048237)"
"50162621";"ZZ WINE AND BEER";"Brooklyn";"491";"TOMPKINS AVENUE";"11216";"3474899910";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.68048208943";"-73.94333393396";"303";"36";"026900";"3053482";"3018550002";"BK75";"POINT (-73.943333933962 40.680482089433)"
"50172481";"ROCKAWAY BEACH PICKLEBALL LLC";"Queens";"97-25";"BEACH CHANNEL DRIVE";"11693";"7184742222";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.58688424645";"-73.82031836658";"414";"32";"094201";"4303688";"4161530028";"QN10";"POINT (-73.820318366583 40.586884246452)"
"50148695";"BUFFALO WILD WINGS";"Manhattan";"2907";"BROADWAY";"10025";"7187861844";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.80633813343";"-73.96512740592";"109";"07";"019900";"1057350";"1018950055";"MN09";"POINT (-73.965127405919 40.806338133425)"
"50166564";"ESPURRESSO CAT CAFE";"Queens";"208-03";"35 AVENUE";"11361";"6468985181";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.76749189871";"-73.779966085";"411";"19";"109700";"4135652";"4060970028";"QN46";"POINT (-73.779966085 40.767491898707)"
"50167466";"JMC FRESH FOODS CORP";"Bronx";"1000";"WESTCHESTER AVENUE";"10459";"6462289566";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.82368502413";"-73.89379030612";"202";"17";"015900";"2130624";"2027247503";"BX27";"POINT (-73.893790306115 40.823685024131)"
"50171495";"ANSA COFFEE";"Manhattan";"101";"THOMPSON STREET";"10012";"6462631296";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.72549659664";"-74.00211780449";"102";"03";"004900";"1007792";"1005030028";"MN24";"POINT (-74.002117804485 40.725496596641)"
"50173006";"JOEY BATS CAFE";"Manhattan";"89";"EAST   42 STREET";"10017";"4133749481";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.75209393316";"-73.97760435438";"105";"04";"009200";"1035381";"1012800001";"MN19";"POINT (-73.977604354379 40.752093933162)"
"50158375";"EMPANADA PAPA";"Manhattan";"20";"UNION SQUARE WEST";"10003";"6469195170";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.73660979179";"-73.99067937838";"105";"02";"005200";"1016108";"1008450002";"MN13";"POINT (-73.990679378381 40.736609791786)"
"50179268";"YU LAO TOU MALATANG INC";"Queens";"133-35";"ROOSEVELT AVENUE";"11354";"9172852978";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.75850199526";"-73.83324180899";"407";"20";"087100";"4112276";"4049730016";"QN22";"POINT (-73.833241808988 40.758501995257)"
"50169677";"BERRY STOP";"Manhattan";;"HIGHLINE PARK WEST   22 STREET";;"2126334359";"Other";"07/26/2025";"No violations were recorded at the time of this inspection.";;;"Not Applicable";"0";"N";;"12/15/2025";"Inter-Agency Task Force / Initial Inspection";;;;;;;;;
"50160016";"LILLI AND LOO";"Manhattan";"198";"9 AVENUE";"10011";"2125104122";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.74591490365";"-74.00172868902";"104";"03";"009300";"1013337";"1007460001";"MN13";"POINT (-74.001728689015 40.74591490365)"
"50159882";"SAKE BAR ASOKO";"Manhattan";"127";"EAST BROADWAY";"10002";"3109233599";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.71387773902";"-73.99204609584";"103";"01";"000600";"1003578";"1002830041";"MN28";"POINT (-73.992046095844 40.713877739016)"
"50170702";"LOWLIFE COFFEE";"Brooklyn";"55";"PORTER SBR";;"6125169439";"Coffee/Tea";"07/23/2025";"Violations were cited in the following area(s).";"09E";"Wash hands sign not posted near or above hand washing sink.";"Not Critical";"33";"N";;"12/15/2025";"Pre-permit (Operational) / Initial Inspection";"0";"0";;;;;"3";;
"40837042";"MALECON RESTAURANT";"Bronx";;"BROADWAY";;"7184325155";"Latin American";"12/12/2022";"Violations were cited in the following area(s).";"02B";"Hot TCS food item not held at or above 140 °F.";"Critical";"23";"B";"12/12/2022";"12/15/2025";"Cycle Inspection / Re-inspection";;;;;;;;;
"50126672";"YOWALLA, INC.";"0";"2";;;"6097997555";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;;;;;;;;;
"50145395";"DELICIOUS SOUL FOOD";"Bronx";"596";"GRAND CONCOURSE";"10451";"7184503757";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.81974461029";"-73.92673972883";"204";"17";"006100";"2002447";"2024430041";"BX14";"POINT (-73.926739728826 40.819744610285)"
"50146906";"STONED PIZZA";"Manhattan";"235";"EAST    4 STREET";"10009";"2122020005";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.72337910471";"-73.98275505516";"103";"02";"003200";"1005028";"1004000039";"MN22";"POINT (-73.982755055159 40.723379104706)"
"50168470";"X.O Mexican Kitchen Bar";"Staten Island";"1072";"BAY STREET";"10305";"3479256140";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.61689568463";"-74.06822097183";"501";"49";"000800";"5042579";"5028450031";"SI37";"POINT (-74.068220971831 40.616895684628)"
"50177065";"MAMA PIZZA";"Queens";"142-54";"ROOSEVELT AVENUE";"11354";"9173285912";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.76073280886";"-73.82540300794";"407";"20";"085500";"4113632";"4050210025";"QN22";"POINT (-73.82540300794 40.760732808863)"
"50162392";"LITTLE FLOWER CAFE";"Queens";"25-35";"36 AVENUE";"11106";"9177428759";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.75818373959";"-73.93315341466";"401";"22";"004700";"4004039";"4003390066";"QN70";"POINT (-73.933153414661 40.758183739588)"
"50106739";"LE PETIT MONSTRE";"Bronx";"82";"WASHINGTON AVENUE";;"9172978347";"Vegan";"06/05/2024";"Violations were cited in the following area(s).";"10E";"Accurate thermometer not provided or properly located in refrigerated, cold storage or hot holding equipment";"Not Critical";"4";"A";"06/05/2024";"12/15/2025";"Cycle Inspection / Initial Inspection";"0";"0";;;;;"2";;
"50179465";"KAY KREYOL LLC";"Brooklyn";"294";"ROGERS AVENUE";"11225";"7187174842";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.66621113578";"-73.95363731076";"309";"35";"032300";"3034150";"3012950143";"BK63";"POINT (-73.953637310759 40.66621113578)"
"50110164";"JAMNJ ENTERPRISES LLC";"Staten Island";"1400";"TRAVIS AVENUE";"10314";"3473083314";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.60154854616";"-74.18213400583";"502";"50";"029102";"5168980";"5027900001";"SI05";"POINT (-74.182134005827 40.601548546163)"
"50165716";"SPOTO PIZZA";"Manhattan";"587";"3 AVENUE";"10016";"9175417444";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.7485117138";"-73.9760861341";"106";"04";"007800";"1090414";"1009190005";"MN20";"POINT (-73.976086134096 40.748511713798)"
"50173399";"NORTHERN BITES NYC INC.";"Queens";"136-20";"ROOSEVELT AVENUE";"11354";"9299966888";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.75977790824";"-73.82923542849";"407";"20";"085300";"4113546";"4050190005";"QN22";"POINT (-73.829235428489 40.759777908235)"
"40557901";"LA ISLA CUCHIFRITOS";"Bronx";;"WESTCHESTER AVENUE";;"7188937591";"Latin American";"05/17/2023";"No violations were recorded at the time of this inspection.";;;"Not Applicable";;;;"12/15/2025";"Administrative Miscellaneous / Initial Inspection";;;;;;;;;
"41403094";"HIGH DIVE";"Brooklyn";"243";"FIFTH AVENUE";"11215";"7187880401";"American";"06/14/2025";"No violations were recorded at the time of this inspection.";;;"Not Applicable";"0";;;"12/15/2025";"Inter-Agency Task Force / Initial Inspection";"40.67500503968";"-73.98142290848";"306";"39";"013300";"3020436";"3009620007";"BK37";"POINT (-73.981422908478 40.675005039677)"
"50163311";"COPAS LOUNGE";"Bronx";"894";"EAST TREMONT AVENUE";"10460";"6465334509";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.84216471092";"-73.88457700953";"206";"15";"035900";"2010623";"2029850045";"BX17";"POINT (-73.884577009534 40.84216471092)"
"50118706";"STARBUCKS CONNECTOR/CIBO EXPRESS";"Queens";;"TERMINAL C, LEVEL 3, CONCOURSE E";;"2159970667";"Coffee/Tea";"10/30/2024";"Violations were cited in the following area(s).";"06F";"Wiping cloths not stored clean and dry, or in a sanitizing solution, between uses.";"Critical";"11";"A";"10/30/2024";"12/15/2025";"Cycle Inspection / Initial Inspection";;;;;;;;;
"50145368";"PEN & FROG SOCIAL CLUB LLC";"Manhattan";"86";"BEDFORD STREET";"10014";"5184415558";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.73206746593";"-74.0052318918";"102";"03";"007300";"1083531";"1005880003";"MN23";"POINT (-74.005231891796 40.732067465926)"
"50175418";"W & L 88 INC";"Manhattan";"14";"ELIZABETH STREET";"10013";"9295298898";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.71583500555";"-73.99740633757";"103";"01";"002900";"1084353";"1002020025";"MN27";"POINT (-73.997406337566 40.715835005553)"
"50179001";"ARIANE DE MESA";"Manhattan";"42";"WEST   42 STREET";"10036";"9293321286";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.75406823942";"-73.98232117075";"105";"04";"008400";"1085593";"1012570002";"MN17";"POINT (-73.982321170752 40.754068239421)"
"50149179";"BLUE COLLAR BURGER";"Brooklyn";"704";"MANHATTAN AVENUE";"11222";"7184182326";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.72574728654";"-73.95190725414";"301";"33";"056100";"3065649";"3026200037";"BK76";"POINT (-73.951907254139 40.725747286544)"
"50085035";"STORE HOUSE";"Manhattan";"757";"6 AVENUE";"10010";"6464766276";"American";"11/13/2024";"Violations were cited in the following area(s).";"09B";"Thawing procedure improper.";"Not Critical";"19";"B";"11/13/2024";"12/15/2025";"Cycle Inspection / Re-inspection";"40.74432540467";"-73.99177539057";"104";"03";"009100";"1015012";"1008010034";"MN13";"POINT (-73.991775390574 40.744325404669)"
"50172850";"DA DAMASO INC";"Staten Island";"3981";"AMBOY ROAD";"10308";"2124705328";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.55050572657";"-74.15045466172";"503";"51";"014604";"5070208";"5054280001";"SI54";"POINT (-74.150454661719 40.550505726565)"
"50111311";"CANTINA TAQUERIA & TEQUILIA BAR";"Manhattan";"2099";"FREDERICK DOUGLASS BOULEVARD";;"7577549410";"Mexican";"06/15/2022";"Violations were cited in the following area(s).";"04L";"Evidence of mice or live mice present in facility's food and/or non-food areas.";"Critical";"32";;;"12/15/2025";"Cycle Inspection / Initial Inspection";"0";"0";;;;;"1";;
"50159943";"HUDSON CABIN";"Manhattan";"0";"WEST   59 STREET";;"6466372137";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"0";"0";;;;;"1";;
"50137049";"PLAYGROUND";"Queens";"71-30";"ROOSEVELT AVENUE";"11372";"7187797912";"Thai";"12/17/2024";"No violations were recorded at the time of this inspection.";;;"Not Applicable";"0";"A";"12/17/2024";"12/15/2025";"Cycle Inspection / Re-inspection";"40.74656313193";"-73.89401117462";"404";"25";"026500";"4311572";"4013030012";"QN50";"POINT (-73.894011174615 40.746563131926)"
"50150830";"TERRACE BAR (CONNECTOR LEVEL)";"Queens";;"AIRPORT";;"2159970667";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;;;;;;;;;
"50162243";"PALENQUE HOME MADE COLOMBIAN FOOD INC.";"Manhattan";"1802";"65 STREET TRANVERSE";;"7189541955";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"0";"0";;;;;"1";;
"50170618";"AUSTIN STREET ICES, INC.";"Queens";"70-52";"AUSTIN STREET";"11375";"5164580817";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.72039980022";"-73.84548421169";"406";"29";"071100";"4077473";"4032340185";"QN17";"POINT (-73.845484211691 40.720399800224)"
"50061476";"CITI FIELD HONDA CLUBHOUSE";"Queens";"0";"126 ST & ROOSEVELT AVENUE";;"7185958192";"American";"09/20/2024";"Violations were cited in the following area(s).";"02B";"Hot TCS food item not held at or above 140 °F.";"Critical";"7";"A";"09/20/2024";"12/15/2025";"Cycle Inspection / Initial Inspection";"0";"0";;;;;"4";;
"50179482";"ROMAINE EMPIRE INC";"Manhattan";"524";"WEST   59 STREET";"10019";"3122290099";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.77077911242";"-73.98851200397";"104";"06";"014700";"1027084";"1010870005";"MN14";"POINT (-73.988512003965 40.770779112416)"
"50032620";"BAREBURGER";"Queens";"48-19";"VERNON BOULEVARD";"11101";"5168158243";"Hamburgers";"10/19/2024";"No violations were recorded at the time of this inspection.";;;"Not Applicable";"0";;;"12/15/2025";"Inter-Agency Task Force / Initial Inspection";"40.74391012893";"-73.95369129769";"402";"26";"000700";"4000254";"4000440001";"QN31";"POINT (-73.953691297685 40.743910128927)"
"50164864";"TONGDEE THAI";"Brooklyn";"180";"5 AVENUE";"11217";"7182308280";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.67731862084";"-73.97985398744";"306";"39";"013100";"3019564";"3009490049";"BK37";"POINT (-73.979853987443 40.67731862084)"
"50176873";"Wingstop";"Queens";"126-14";"MERRICK BOULEVARD";"11434";"4195311818";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.68185764261";"-73.76609459177";"412";"27";"033401";"4270272";"4125260001";"QN08";"POINT (-73.766094591774 40.681857642614)"
"50167644";"AL HIRSCHFELD THEATRE";"Manhattan";"302";"WEST   45 STREET";"10036";"9142154090";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.75934448832";"-73.98886412313";"104";"03";"012100";"1024993";"1010350037";"MN15";"POINT (-73.98886412313 40.759344488324)"
"50167585";"POPUP BAGELS INC";"Manhattan";"7";"PENN PLAZA";"10001";"9787614714";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.74968328606";"-73.99343133054";"105";"03";"010100";"1014343";"1007800036";"MN17";"POINT (-73.993431330544 40.749683286057)"
"50163421";"MYSTTIK HOLIDAYS INC";"Manhattan";"1";"HERALD SQUARE";"10001";"9173063128";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.75054190782";"-73.98754102176";"105";"04";"010900";"1089436";"1008100045";"MN17";"POINT (-73.987541021756 40.750541907818)"
"50134077";"KAKES";"Queens";"10-43";"44 DRIVE";"11101";"9172024214";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.74875614479";"-73.95072844656";"402";"26";"001900";"4005238";"4004480005";"QN31";"POINT (-73.950728446563 40.748756144792)"
"50155939";"LOS MUNCHIES";"Manhattan";"421B";"WEST  202 STREET";"10034";"6464102878";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.8607574109";"-73.91991585469";"112";"10";"029900";;"1";"MN01";"POINT (-73.919915854685 40.860757410895)"
"40825908";"POLANCO RESTAURANT BBQ";"Manhattan";"2421";"ADAM CLAYTON POWELL JR B";;"2128621090";"Latin American";"02/09/2022";"Violations were cited in the following area(s).";"02B";"Hot food item not held at or above 140º F.";"Critical";"20";;;"12/15/2025";"Cycle Inspection / Initial Inspection";"0";"0";;;;;"1";;
"50178002";"DARK NECESSITY LLC";"Brooklyn";"679";"CLASSON AVENUE";"11238";"9177578180";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.67703868008";"-73.95927912326";"308";"35";"030500";"3028287";"3011490004";"BK61";"POINT (-73.959279123259 40.677038680077)"
"50170364";"290 HUDSON CAFE LLC";"Manhattan";"290";"HUDSON STREET";"10013";"2017416271";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.72551557765";"-74.0076017297";"102";"03";"003700";"1009738";"1005797501";"MN24";"POINT (-74.007601729696 40.725515577654)"
"50178094";"DAR 525";"Brooklyn";"168";"DRIGGS AVENUE";"11222";"3473060847";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.72298578143";"-73.94518809409";"301";"33";"057100";"3067013";"3026850041";"BK76";"POINT (-73.945188094092 40.722985781434)"
"41495141";"EL CERRITO RESTAURANT";"Bronx";;"ELDER AVENUE";;"7183288553";"Mexican";"01/30/2023";"Violations were cited in the following area(s).";"04M";"Live roaches in facility's food or non-food area.";"Critical";"9";"A";"01/30/2023";"12/15/2025";"Cycle Inspection / Re-inspection";;;;;;;;;
"50176723";"LATINO BITES";"Queens";"45-10";"46 STREET";"11104";"2035126844";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.74269676997";"-73.91880245834";"402";"26";"018300";"4001953";"4001640001";"QN31";"POINT (-73.918802458339 40.742696769965)"
"50130826";"VIRGIN ATLANTIC CLUB JFK";"Queens";;"JFK AIRPORT";"11430";"8663723035";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.64831282607";"-73.78828149759";;;;;;;"POINT (-73.788281497594 40.648312826068)"
"50166957";"OLMO";"Brooklyn";"103";"SARATOGA AVENUE";"11233";"7185411430";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.6831862884";"-73.91723467572";"316";"41";"037300";"3337910";"3015060001";"BK79";"POINT (-73.917234675717 40.683186288397)"
"50169698";"2ND AV PIZZA";"Manhattan";"493";"2 AVENUE";"10016";"3475544932";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.7407775079";"-73.9788026443";"106";"02";"006600";"1019882";"1009080033";"MN20";"POINT (-73.978802644296 40.740777507899)"
"50170397";"SUBWAY";"Queens";"138-05";"QUEENS BOULEVARD";"11435";"9174455726";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.70864549223";"-73.81844872827";"408";"24";"021400";"4206515";"4096490044";"QN35";"POINT (-73.81844872827 40.708645492234)"
"50172499";"AMORE N2 CAFFE INC.";"Manhattan";"126";"WEST   25 STREET";"10001";"6468013868";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.7445752485";"-73.99282554406";"104";"03";"009100";"1014988";"1008000056";"MN13";"POINT (-73.992825544061 40.744575248503)"
